书名,评分,评价人数,作者,出版社,url
AdvancesinFinancialMachineLearning,8.9,(53人评价),作者/译者： Marcos Lopez de Prado ,出版信息：  John Wiley & Sons / 2018-2-22 / USD 50.00,https://book.douban.com/subject/27188754/
波克夏大學:巴菲特與窮查理30年的投資備忘錄,8.9,(74人评价),作者/译者： 柯瑞 溫倫、丹尼爾·皮考特 / 李祐寧 ,出版信息：  大牌出版 / 2018-11-14 / 650元,https://book.douban.com/subject/30456791/
一本书读懂财报,8.9,(6178人评价),作者/译者： 肖星 ,出版信息：  浙江大学出版社 / 2014-7-1 / 35.00元,https://book.douban.com/subject/25926542/
证券分析师实践指南（经典版）,8.9,(18人评价),作者/译者： 詹姆斯·J.瓦伦丁 / 王洋 ,出版信息：  机械工业出版社 / 2018-7-1 / 79.00元,https://book.douban.com/subject/30278028/
高胜算操盘：成功交易员完全教程,8.9,(68人评价),作者/译者： [美] 马塞尔·林克（Marcel  Link） / 郑磊 ,出版信息：  机械工业出版社 / 2017-7 / 69.00,https://book.douban.com/subject/27079033/
投资大家芒格（二）:探索智慧：从达尔文到芒格,8.9,(84人评价),作者/译者： ,出版信息： 皮特·贝弗林（Peter Bevelin） / 2008,https://book.douban.com/subject/32482279/
证券分析师进阶指南,8.9,(32人评价),作者/译者： 保罗约翰逊 ,出版信息：  机械工业出版社 / 2018-10 / 139,https://book.douban.com/subject/30323470/
对冲基金奇才:常胜交易员的秘籍,8.9,(257人评价),作者/译者： （美）杰克•施瓦格 （Jack D. Schwager） / 何澍鑫、刘姝君、徐君岭 ,出版信息：  机械工业出版社 / 2013-5 / 69.00元,https://book.douban.com/subject/24153567/
估值建模,8.9,(171人评价),作者/译者： 诚迅金融培训公司实用投融资分析师认证考试教材编写组 ,出版信息：  中国金融 / 2011-6 / 82.00元,https://book.douban.com/subject/6717799/
炒股的智慧:在华尔街炒股为生的体验(修订版),8.9,(2735人评价),作者/译者： 陈江挺 ,出版信息：  经济科学出版社 / 2004-1 / 22.00元,https://book.douban.com/subject/1182173/
风险投资交易:揭开条款清单的神秘面纱,8.9,(67人评价),作者/译者： （美）布拉德·菲尔德、（美） 杰森·门德尔松 / 金多多 ,出版信息：  机械工业出版社 / 2012-9 / 52.00元,https://book.douban.com/subject/11641858/
现代价值投资的安全边际:为慎思的投资者而作的25个避险策略和工具,8.9,(37人评价),作者/译者： [荷]斯万·卡林 / 凌波 ,出版信息：  中国青年出版社 / 2020-1 / 59.00元,https://book.douban.com/subject/34920710/
日本蜡烛图技术:古老东方投资术的现代指南,8.9,(4339人评价),作者/译者： （美）史蒂夫.尼森 / 丁圣元 ,出版信息：  地震出版社 / 1998-05-01 / 60.00元,https://book.douban.com/subject/1087737/
穷查理宝典:查理•芒格的智慧箴言录,8.9,(1626人评价),作者/译者： [美] 查理·芒格、[美] 彼得·考夫曼（编） / 李继宏 ,出版信息：  上海人民出版社 / 2010-05 / 398.00,https://book.douban.com/subject/4208757/
