书名,评分,评价人数,作者,出版社,url
灰烬的光辉:保罗·策兰诗选,9.2,(130人评价),作者/译者： [德]保罗·策兰 / 王家新 ,出版信息：  广西师范大学出版社 / 2021-1 / 82.00,https://book.douban.com/subject/35314206/
永远无法返乡的人,9.2,(15人评价),作者/译者： 胡弦 ,出版信息：  江苏凤凰文艺出版社 / 2016-7 / 32.00,https://book.douban.com/subject/26838410/
唐宋词选释,9.2,(402人评价),作者/译者： 俞平伯 ,出版信息：  人民文学出版社 / 1979年10月第1版 / 3.75,https://book.douban.com/subject/1065258/
海子诗全集,9.2,(9996人评价),作者/译者： 海子 著、西川 编 ,出版信息：  作家出版社 / 2009-3 / 88.00元,https://book.douban.com/subject/3610681/
AVillageLife,9.2,(29人评价),作者/译者： ,出版信息： [美] 露易丝·格丽克 / 2009-9 / $ 25.99,https://book.douban.com/subject/4580871/
诗经译注,9.2,(492人评价),作者/译者： 程俊英 ,出版信息：  上海古籍出版社 / 2012-8-1 / 32.00元,https://book.douban.com/subject/11520757/
唐宋词格律,9.2,(234人评价),作者/译者： 龙榆生 ,出版信息：  上海古籍出版社 / 2010-3 / 18.00元,https://book.douban.com/subject/4845157/
发达资本主义时代的抒情诗人,9.2,(253人评价),作者/译者： (德) 本雅明 / 张旭东、魏文生 ,出版信息：  生活·读书·新知三联书店 / 2014-8 / 35.00,https://book.douban.com/subject/25935957/
寺山修司青春歌集,9.2,(36人评价),作者/译者： [日] 寺山修司 / 吴菲 ,出版信息：  浦睿文化·湖南文艺出版社 / 2021-4 / 58,https://book.douban.com/subject/35336608/
吉檀迦利,9.1,(155人评价),作者/译者： [印]拉宾德拉纳特·泰戈尔 / 闻中 ,出版信息：  广西师范大学出版社 / 2018-7 / 38.00,https://book.douban.com/subject/30204455/
TheCompletePoetryofEdgarAllanPoe,9.1,(127人评价),作者/译者： Edgar Allan Poe ,出版信息：  Signet Classics / 2009-12-16 / GBP 3.99,https://book.douban.com/subject/3428905/
特朗斯特罗姆诗全集,9.1,(930人评价),作者/译者： [瑞典] 托马斯·特朗斯特罗姆 / 李笠 ,出版信息：  南海出版公司 / 2001-3 / 20.00元,https://book.douban.com/subject/1441980/
王维诗选:王维诗选,9.1,(80人评价),作者/译者： 王志清 ,出版信息：  商务印书馆 / 2015-4 / 25.00,https://book.douban.com/subject/26389435/
理解诗歌,9.1,(191人评价),作者/译者： Cleanth Brooks、Robert Penn Warren ,出版信息：  外语教学与研究出版社 / 2004-11-1 / 53.90元,https://book.douban.com/subject/1289691/
