书名,评分,评价人数,作者,出版社,url
两汉魏晋南北朝宰相制度研究,9.2,(432人评价),作者/译者： 祝总斌 ,出版信息：  北京大学出版社 / 2017-4 / 64.00,https://book.douban.com/subject/27025893/
清代旅蒙商述略,9.2,(1097人评价),作者/译者： 秋原 ,出版信息：  新星出版社 / 2015-5 / 32.00元,https://book.douban.com/subject/26419408/
开放中的变迁:再论中国社会超稳定结构,9.2,(1193人评价),作者/译者： 金观涛、刘青峰 ,出版信息：  法律出版社 / 2011-1 / 46.00元,https://book.douban.com/subject/5906321/
万历十五年（最新增订本）,9.2,(707人评价),作者/译者： 黄仁宇 ,出版信息：  九州出版社 / 2015-3 / 32.00元,https://book.douban.com/subject/26303324/
林汉达中国历史故事集,9.2,(244人评价),作者/译者： 林汉达 ,出版信息：  中国少年儿童出版社 / 2003-10 / 39.00元,https://book.douban.com/subject/1290266/
曾国藩大传,9.2,(201人评价),作者/译者： 林乾、迟云飞 ,出版信息：  人民文学出版社 / 2011-5 / 50.00元,https://book.douban.com/subject/6430264/
陈云文选第三卷,9.2,(49人评价),作者/译者： 陈云 ,出版信息：  人民出版社 / 1995-05 / 11.80元,https://book.douban.com/subject/1273546/
朱熹的历史世界:宋代士大夫政治文化的研究,9.2,(738人评价),作者/译者： 余英时 ,出版信息：  生活·读书·新知三联书店 / 2011-7 / 78.00元,https://book.douban.com/subject/6810086/
中国古史的传说时代,9.2,(202人评价),作者/译者： 徐旭生 ,出版信息：  广西师范大学出版社 / 2003-10 / 24.80元,https://book.douban.com/subject/1069473/
乡土中国,9.2,(50695人评价),作者/译者： 费孝通 ,出版信息：  上海人民出版社 / 2006-04-01 / 38.00,https://book.douban.com/subject/1795079/
中国历史通论:增订本,9.2,(274人评价),作者/译者： 王家范 ,出版信息：  生活·读书·新知三联书店 / 2019-6 / 99.00元,https://book.douban.com/subject/30457516/
明代宦官制度研究,9.2,(57人评价),作者/译者： 胡丹 ,出版信息：  浙江大学出版社 / 2018-7 / CNY 88.00,https://book.douban.com/subject/30279103/
中国近代史,9.2,(195人评价),作者/译者： 陈恭禄 ,出版信息：  中国工人出版社 / 2012-1 / 68.00元,https://book.douban.com/subject/10426968/
中国新疆“东突厥斯坦”分裂主义的由来与发展,9.2,(104人评价),作者/译者： 厉声 ,出版信息：  新疆人民出版社 / 2009-9 / 8.00元,https://book.douban.com/subject/4241528/
中国古代简史（第二版）,9.2,(547人评价),作者/译者： 张帆 ,出版信息：  北京大学出版社 / 2015-9 / 48.00元,https://book.douban.com/subject/26614948/
大秦帝国,9.2,(57人评价),作者/译者： 萧然 ,出版信息：  上海社会科学院出版社 / 2017-1-1 / 88.00,https://book.douban.com/subject/26971246/
中国史研究入门,9.1,(106人评价),作者/译者： 山根幸夫 / 田人隆、黄正建 ,出版信息：  社会科学文献出版社 / 2000-01-01 / 78.00,https://book.douban.com/subject/1020818/
无奈的选择:冷战与中苏同盟的命运1945-1959,9.1,(468人评价),作者/译者： 沈志华 ,出版信息：  社会科学文献出版社 / 2013-1 / 148.00元,https://book.douban.com/subject/20483520/
东周列国故事:林汉达通俗历史经典,9.1,(147人评价),作者/译者： 林汉达 ,出版信息：  文汇出版社 / 2006年8月 / 50.00元,https://book.douban.com/subject/1863765/
史记（全四册）:中华国学文库,9.1,(191人评价),作者/译者： 司马迁 ,出版信息：  中华书局 / 2011-1-1 / 198.00元,https://book.douban.com/subject/5403728/
陈寅恪魏晋南北朝史讲演录,9.1,(318人评价),作者/译者： 万绳楠 ,出版信息：  黄山书社 / 1987年4月 / 2.95元,https://book.douban.com/subject/1038282/
古史辨自序,9.1,(392人评价),作者/译者： 顾颉刚 ,出版信息：  河北教育出版社 / 2003-12 / 37.9,https://book.douban.com/subject/1315921/
汉书,9.1,(708人评价),作者/译者： (汉)班固 ,出版信息：  中华书局 / 2007-1 / 45.00元,https://book.douban.com/subject/2261243/
御批历代通鉴辑览（全6册）,9.1,(20人评价),作者/译者： 傅恒 ,出版信息：  吉林出版集团 / 2005-5 / 533.00元,https://book.douban.com/subject/2041487/
魏晋南北朝史,9.1,(268人评价),作者/译者： 王仲荦 ,出版信息：  上海人民出版社 / 2016-8-30 / 95.00元,https://book.douban.com/subject/26962803/
六朝贵族制社会研究,9.1,(441人评价),作者/译者： 川胜义雄 / 徐谷梵、李济沧 ,出版信息：  上海古籍出版社 / 2008-01 / 49.00元,https://book.douban.com/subject/2382863/
走向共和（上中下）,9.1,(492人评价),作者/译者： 盛和煜、张建伟 ,出版信息：  民族出版社 / 2003-01 / 66.00,https://book.douban.com/subject/1044347/
魏晋南北朝史札记,9.1,(451人评价),作者/译者： 周一良 ,出版信息：  中华书局 / 1985-3-1 / 34.00元,https://book.douban.com/subject/2255277/
10-13世纪古格王朝政治史研究,9.1,(12人评价),作者/译者： 黄博 ,出版信息：  社会科学文献出版社 / 2021-3 / 78.8,https://book.douban.com/subject/35397552/
吕思勉读史札记,9.1,(310人评价),作者/译者： 吕思勉 ,出版信息：  上海古籍出版社 / 2005-12-1 / 98.00元,https://book.douban.com/subject/1480858/
