书名,评分,评价人数,作者,出版社,url
铁鼠之槛（下）,8.6,(5318人评价),作者/译者： [日] 京极夏彦 / 王华懋 ,出版信息：  上海人民出版社 / 2009-6 / 29.00,https://book.douban.com/subject/3715844/
第三时效,8.6,(1231人评价),作者/译者： (日)横山秀夫 / 赵建勋 ,出版信息：  中信出版社 / 2013-4-7 / 28.00元,https://book.douban.com/subject/21324173/
"法醫.屍體.解剖室.2,謀殺診斷書:專業醫師剖析188道詭異又匪夷所思的病理、毒物及鑑識問題",8.6,(167人评价),作者/译者： 道格拉斯.萊爾(Douglas P. Lyle) / 毛佩琦 ,出版信息：  麥田 / 2014-4-12 / 380 NT$,https://book.douban.com/subject/25825455/
魍魉之匣（下）,8.6,(10791人评价),作者/译者： [日] 京极夏彦 / 林哲逸 ,出版信息：  上海人民出版社 / 2009-1 / 29.00,https://book.douban.com/subject/3162527/
告白,8.6,(28127人评价),作者/译者： 湊佳苗、湊かなえ / 丁世佳 ,出版信息：  時報文化 / 2009-8 / NTD250元,https://book.douban.com/subject/3920130/
推理的迷宫:悖论、谜题，及知识的脆弱性,8.6,(1880人评价),作者/译者： [美] 威廉姆·庞德斯通 / 李大强 ,出版信息：  北京理工大学出版社 / 2005-5 / 22.00元,https://book.douban.com/subject/1400030/
真相只有一个(共3册),8.6,(68人评价),作者/译者： [法] 保罗·马丁 ,出版信息：  朱洁 / 北京科学技术出版社 / 2018-8-1,https://book.douban.com/subject/30488108/
无人生还:阿加莎·克里斯蒂侦探作品集10,8.6,(45075人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 夏阳 ,出版信息：  新星出版社 / 2013-7 / 28.00元,https://book.douban.com/subject/24859822/
ZOO,8.6,(39298人评价),作者/译者： [日] 乙一 / 李颖秋 ,出版信息：  当代世界出版社 / 2007-10 / 20.00元,https://book.douban.com/subject/2297697/
尼罗河上的惨案:阿加莎·克里斯蒂作品11,8.6,(17918人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 张乐敏 ,出版信息：  新星出版社 / 2013-9 / 29.00元,https://book.douban.com/subject/25697546/
玫瑰之名,8.6,(775人评价),作者/译者： [意] 昂贝托·埃科 / 林泰、周仲安、戚曙光 ,出版信息：  重庆出版社 / 1987-9 / 4.75元,https://book.douban.com/subject/1783098/
头号书迷:斯蒂芬金作品·精装,8.6,(789人评价),作者/译者： [美] 斯蒂芬·金 / 柯清心 ,出版信息：  人民文学出版社 / 2015-8-1 / CNY 42.00,https://book.douban.com/subject/26636681/
日蚀,8.6,(713人评价),作者/译者： [美] 斯蒂芬·金 / 陈静芳 ,出版信息：  湖南文艺出版社 / 2020-7-1 / 49.80,https://book.douban.com/subject/35084590/
百年法,8.5,(5204人评价),作者/译者： [日] 山田宗树 / 汪洋 ,出版信息：  江苏凤凰文艺出版社 / 2017-10 / 92.00元,https://book.douban.com/subject/27036319/
诗人:迈克尔·康奈利作品01,8.5,(1416人评价),作者/译者： [美]迈克尔·康奈利 / 简扬 ,出版信息：  北京联合出版公司 / 2018-11-2 / 68.00,https://book.douban.com/subject/30318654/
